utt_id,primary_language,family,gender,duration_s,reference_text,reference_normalized,hypothesis_text,hypothesis_normalized,wer,n_sub,n_del,n_ins,ref_len_words
svarah_05373,Bodo,Sino-Tibetan,Female,16.7,"Artists and artisans from all over state come to exhibit their handmade products like traditional handicrafts, garments, and locally made can and bamboo products.",artists and artisans from all over state come to exhibit their handmade products like traditional handicrafts garments and locally made can and bamboo products,"artists and artisans from all over state come to exhibit their handmade products like traditional handicrafts, garments and locally made cane and bamboo products.",artists and artisans from all over state come to exhibit their handmade products like traditional handicrafts garments and locally made cane and bamboo products,0.041666666666666664,1,0,0,24
svarah_05400,Bodo,Sino-Tibetan,Male,1.8570625,in the 12-step program,in the 12 step program,in the 12th stair program,in the 12th stair program,0.4,2,0,0,5
svarah_05430,Tamil,Dravidian,Male,5.3921875,Is product Ascension Herbal Holi Gulal Green available for 300 rupees?,is product ascension herbal holi gulal green available for 300 rupees,Is product Ascension Herbal Holi Gulal Green available for ₹300?,is product ascension herbal holi gulal green available for 300,0.09090909090909091,0,1,0,11
svarah_05436,Bodo,Sino-Tibetan,Female,4.66,"Banana market of Dorongiri, it is in Gwalfara district,",banana market of dorongiri it is in gwalfara district,"Banana Market of Darrangiri, it is in Goalpara District.",banana market of darrangiri it is in goalpara district,0.2222222222222222,2,0,0,9
svarah_05459,Bodo,Sino-Tibetan,Male,0.858625,Follow,follow,Follow,follow,0.0,0,0,0,1
svarah_05464,Maithili,Indo-Aryan,Male,5.74,specific ramps and toilets are being constructed,specific ramps and toilets are being constructed,Specific ramps and toilets are being constructed.,specific ramps and toilets are being constructed,0.0,0,0,0,7
svarah_05472,Urdu,Indo-Aryan,Male,4.0135625,What is the price of 5 packets Flavours of Calicut Mango Halwa?,what is the price of 5 packets flavours of calicut mango halwa,What is the price of five packets flavors of Calicut mango halwa?,what is the price of five packets flavors of calicut mango halwa,0.16666666666666666,2,0,0,12
svarah_05473,Odia,Indo-Aryan,Male,5.7751875,could you please have uber be at my house in fifteen minutes?,could you please have uber be at my house in fifteen minutes,Could you please have Uber be at my house in 15 minutes?,could you please have uber be at my house in 15 minutes,0.08333333333333333,1,0,0,12
svarah_05477,Maithili,Indo-Aryan,Female,8.64,sorry habitat for the creatures like birds and the worms and the like snails,sorry habitat for the creatures like birds and the worms and the like snails,"Uh, sorry, habitat for the creatures like birds and the worms and the like snails.",uh sorry habitat for the creatures like birds and the worms and the like snails,0.07142857142857142,0,0,1,14
svarah_05494,Tamil,Dravidian,Female,6.8415625,"The abducens nerve controls the movement of a single muscle, the lateral rectus muscle of the eye.",the abducens nerve controls the movement of a single muscle the lateral rectus muscle of the eye,"The abducens nerve controls the movement of a single muscle, the lateral rectus muscle of the eye.",the abducens nerve controls the movement of a single muscle the lateral rectus muscle of the eye,0.0,0,0,0,17
svarah_05498,Bodo,Sino-Tibetan,Female,7.3199375,Agriculture is the primary sector in the state's economy.,agriculture is the primary sector in the state's economy,Agriculture is the primary sector in the state's economy.,agriculture is the primary sector in the state's economy,0.0,0,0,0,9
svarah_05511,Bodo,Sino-Tibetan,Male,0.786,Learn,learn,Learn,learn,0.0,0,0,0,1
svarah_05514,Bodo,Sino-Tibetan,Male,0.61625,Three,three,Three,three,0.0,0,0,0,1
svarah_05519,Gujarati,Indo-Aryan,Male,15.5116875,"Because of lack of water, no industrial development could happen here. Moreover, no broad gauge of railway connectivity is also a challenging aspect for development.",because of lack of water no industrial development could happen here moreover no broad gauge of railway connectivity is also a challenging aspect for development,"Because of lack of water, no industrial development could happen here. Moreover, no broad gauge of railway connectivity is also a challenging aspect for development.",because of lack of water no industrial development could happen here moreover no broad gauge of railway connectivity is also a challenging aspect for development,0.0,0,0,0,25
svarah_05521,Bodo,Sino-Tibetan,Male,0.583125,One,one,One,one,0.0,0,0,0,1
svarah_05525,Bodo,Sino-Tibetan,Male,2.414125,At Parivartan Wellness Retreat,at parivartan wellness retreat,at Parivartan Wellness Retreat,at parivartan wellness retreat,0.0,0,0,0,4
svarah_05535,Tamil,Dravidian,Female,1.88,and its own set of pronunciations,and its own set of pronunciations,and its own set of pronunciations.,and its own set of pronunciations,0.0,0,0,0,6
svarah_05537,Bodo,Sino-Tibetan,Male,4.885375,Reliable and effective drug and alcohol addiction recovery program is headed,reliable and effective drug and alcohol addiction recovery program is headed,Reliable and effective drug and alcohol addiction recovery program is headed.,reliable and effective drug and alcohol addiction recovery program is headed,0.0,0,0,0,11
svarah_05543,Odia,Indo-Aryan,Female,6.1603125,"or what are the things that you should try in the state, they will also help maybe it may be a shop person",or what are the things that you should try in the state they will also help maybe it may be a shop person,"or what are the things that you should try in this state, they will also help. Maybe it may be a shop person.",or what are the things that you should try in this state they will also help maybe it may be a shop person,0.043478260869565216,1,0,0,23
svarah_05573,Bodo,Sino-Tibetan,Male,2.27525,over a length of approximately,over a length of approximately,over a length of approximately,over a length of approximately,0.0,0,0,0,5
svarah_05586,Dogri,Indo-Aryan,Female,9.0,"Since science and technology is progressing, there are tremendous changes taking place in the lives of the human beings everywhere.",since science and technology is progressing there are tremendous changes taking place in the lives of the human beings everywhere,"language. Since science and technology is progressing, there are tremendous changes taking place in the lives of the human beings every",language since science and technology is progressing there are tremendous changes taking place in the lives of the human beings every,0.1,1,0,1,20
svarah_05594,Bodo,Sino-Tibetan,Male,4.571125,and motivated staff with years of experience in,and motivated staff with years of experience in,and motivated staff with years of experience in training in,and motivated staff with years of experience in training in,0.25,0,0,2,8
svarah_05651,Bodo,Sino-Tibetan,Male,1.6000625,sharp and lifeless,sharp and lifeless,Surf and Life Less,surf and life less,1.0,2,0,1,3
svarah_05668,Odia,Indo-Aryan,Female,5.12,"But yeah, there are so many things, so many books",but yeah there are so many things so many books,"But, yeah, there are so many things, so many books.",but yeah there are so many things so many books,0.0,0,0,0,10
svarah_05681,Bodo,Sino-Tibetan,Male,2.99925,and occasionally we had a chance to serve them,and occasionally we had a chance to serve them,Occasionally we had a chance to serve them,occasionally we had a chance to serve them,0.1111111111111111,0,1,0,9
svarah_05688,Bodo,Sino-Tibetan,Female,2.57225,When will I recieve the amount back,when will i recieve the amount back,When will I receive the amount back?,when will i receive the amount back,0.14285714285714285,1,0,0,7
svarah_05701,Bodo,Sino-Tibetan,Male,0.464875,On,on,On,on,0.0,0,0,0,1
svarah_05708,Odia,Indo-Aryan,Female,4.4999375,The council of ministers frame policies for the state,the council of ministers frame policies for the state,The Council of Ministers frame policies for the state and,the council of ministers frame policies for the state and,0.1111111111111111,0,0,1,9
svarah_05711,Bodo,Sino-Tibetan,Male,1.4681875,open papa pear saga,open papa pear saga,Open Papa Pears,open papa pears,0.5,1,1,0,4
svarah_05740,Tamil,Dravidian,Female,1.78725,increase the light a little,increase the light a little,Increase the light a little,increase the light a little,0.0,0,0,0,5
svarah_05758,Kashmiri,Indo-Aryan,Male,0.6621875,Kamran,kamran,Kamran,kamran,0.0,0,0,0,1
svarah_05789,Tamil,Dravidian,Female,3.8699375,Got ill conditioned Jivika Naturals Lakadong Turmeric,got ill conditioned jivika naturals lakadong turmeric,Got ill conditioned Jeevika Naturals Lakadong Turmeric,got ill conditioned jeevika naturals lakadong turmeric,0.14285714285714285,1,0,0,7
svarah_05792,Bodo,Sino-Tibetan,Female,18.4671875,"It is characterized by brisk dance steps with rapid hand movement. Dancers here are accompanied by musical instruments like dhul, pepa, gogona, etc.",it is characterized by brisk dance steps with rapid hand movement dancers here are accompanied by musical instruments like dhul pepa gogona etc,"It is characterized by brisk dance steps with rapid hand movement. Dancers here are accompanied by musical instruments like dhol, pepa, gogona, etc.",it is characterized by brisk dance steps with rapid hand movement dancers here are accompanied by musical instruments like dhol pepa gogona etc,0.043478260869565216,1,0,0,23
svarah_05796,Kannada,Dravidian,Female,4.32525,About 4000 words are added to the dictionary each year.,about 4000 words are added to the dictionary each year,About 4000 words are added to the dictionary each year.,about 4000 words are added to the dictionary each year,0.0,0,0,0,10
svarah_05812,Bengali,Indo-Aryan,Female,9.935375,I want to download COVID Vaccine certificate for my mobile number 70174431708,i want to download covid vaccine certificate for my mobile number 70174431708,I want to download Covid vaccine certificate for my mobile number 70174431708,i want to download covid vaccine certificate for my mobile number 70174431708,0.0,0,0,0,12
svarah_05835,Nepali,Indo-Aryan,Female,0.8214375,Bird,bird,Bird,bird,0.0,0,0,0,1
svarah_05848,Bodo,Sino-Tibetan,Female,0.5325,Jump,jump,Jump,jump,0.0,0,0,0,1
svarah_05858,Kannada,Dravidian,Female,3.2596875,with people from,with people from,communicate with people from,communicate with people from,0.3333333333333333,0,0,1,3
svarah_05860,Tamil,Dravidian,Female,8.0985625,Can you check TataCliq transactions to see if a refund of Rs. 3000 has been processed in the last month,can you check tatacliq transactions to see if a refund of rs 3000 has been processed in the last month,Can you check Tata CLiQ transactions to see if a refund of rupees 3000 has been processed in the last month?,can you check tata cliq transactions to see if a refund of rupees 3000 has been processed in the last month,0.15,2,0,1,20
svarah_05872,Punjabi,Indo-Aryan,Female,2.7948125,Can you check the rewards which I have earned,can you check the rewards which i have earned,Can you check the rewards which I have earned?,can you check the rewards which i have earned,0.0,0,0,0,9
svarah_05880,Malayalam,Dravidian,Female,9.9105625,of banking in modern society. Its primary function is to safeguard depositors assets and make loans to individuals and businesses,of banking in modern society its primary function is to safeguard depositors assets and make loans to individuals and businesses,of banking in modern society. Its primary function is to safeguard depositors' assets and make loans to individuals and businesses.,of banking in modern society its primary function is to safeguard depositors' assets and make loans to individuals and businesses,0.05,1,0,0,20
svarah_05888,Maithili,Indo-Aryan,Female,9.620375,Please refer Ola money to my first 5 contacts in Whatsapp and give me details of the reward money.,please refer ola money to my first 5 contacts in whatsapp and give me details of the reward money,Please refer Ola money to my first five contacts in WhatsApp and give me details of the reward money.,please refer ola money to my first five contacts in whatsapp and give me details of the reward money,0.05263157894736842,1,0,0,19
svarah_05893,Odia,Indo-Aryan,Female,7.7455,so it is very convenient for me because when I go out now I don't need to carry my wallet card or cash,so it is very convenient for me because when i go out now i don't need to carry my wallet card or cash,"So it is very convenient for me because when I go out now I don't need to carry my wallet, card or cash.",so it is very convenient for me because when i go out now i don't need to carry my wallet card or cash,0.0,0,0,0,23
svarah_05894,Bodo,Sino-Tibetan,Female,6.8405625,like the Tour de France and its sister events which make up cycling's Grand Tours.,like the tour de france and its sister events which make up cycling's grand tours,like the Tour de France and its sister events which make up cycling's grand tours.,like the tour de france and its sister events which make up cycling's grand tours,0.0,0,0,0,15
svarah_05895,Tamil,Dravidian,Female,0.42425,Nila,nila,Neela,neela,1.0,1,0,0,1
svarah_05914,Bodo,Sino-Tibetan,Female,12.41725,I continued doing that art form . So By that time I didn't know what the art form was called. Lately I realized that it's called mandala.,i continued doing that art form so by that time i didn't know what the art form was called lately i realized that it's called mandala,"I continued doing that art form. So, by that time I didn't know what the art form was called. Lately, I realized that it's called Mandala.",i continued doing that art form so by that time i didn't know what the art form was called lately i realized that it's called mandala,0.0,0,0,0,26
svarah_05946,Urdu,Indo-Aryan,Male,2.4818125,Ahmedabad is the sixth largest,ahmedabad is the sixth largest,Ahmedabad is the sixth largest,ahmedabad is the sixth largest,0.0,0,0,0,5
svarah_05976,Nepali,Indo-Aryan,Female,7.1251875,Sarkhar Khanda which is also called sweet potato and we eat Cell Roti,sarkhar khanda which is also called sweet potato and we eat cell roti,Sakarkhanda which is also called sweet potato and we eat sel roti,sakarkhanda which is also called sweet potato and we eat sel roti,0.23076923076923078,2,1,0,13
svarah_06003,Kannada,Dravidian,Male,4.92925,My favorite character is Luna Lovegood from the book of Harry Potter.,my favorite character is luna lovegood from the book of harry potter,My favorite character is Luna Lovegood from the book of Harry Potter.,my favorite character is luna lovegood from the book of harry potter,0.0,0,0,0,12
svarah_06015,Bodo,Sino-Tibetan,Female,1.2965625,For example,for example,For example,for example,0.0,0,0,0,2
svarah_06038,Kannada,Dravidian,Male,4.6870625,"to just sit back, relax, socialize and eat good food.",to just sit back relax socialize and eat good food,"to just sit back, relax, socialize and eat good food.",to just sit back relax socialize and eat good food,0.0,0,0,0,10
svarah_06045,Kashmiri,Indo-Aryan,Female,5.0,"I like George Orwell, G.B. Shaw, Levi Skrull and Charles Dickens.",i like george orwell g b shaw levi skrull and charles dickens,"I like George Orwell, G.B. Shaw, Levi Skrull, and Charles Dickens.",i like george orwell g b shaw levi skrull and charles dickens,0.0,0,0,0,12
svarah_06048,Bodo,Sino-Tibetan,Male,9.2254375,"Yes, I have taken many trips for the purpose of learning. My third trip was riding in a snow-covered terrain of Himalayan rains.",yes i have taken many trips for the purpose of learning my third trip was riding in a snow covered terrain of himalayan rains,"Yes, I have taken many trips for the purpose of learning. My third trip was riding in a snow covered terrain of Himalayan range.",yes i have taken many trips for the purpose of learning my third trip was riding in a snow covered terrain of himalayan range,0.041666666666666664,1,0,0,24
svarah_06051,Malayalam,Dravidian,Female,5.6990625,"First of all, we have to or you should create concrete steps for your goals",first of all we have to or you should create concrete steps for your goals,"First of all, we have to or you should create concrete steps for your goals.",first of all we have to or you should create concrete steps for your goals,0.0,0,0,0,15
svarah_06052,Bodo,Sino-Tibetan,Male,3.2711875,and supported by experienced dedicated therapists,and supported by experienced dedicated therapists,and supported by experienced dedicated therapists.,and supported by experienced dedicated therapists,0.0,0,0,0,6
svarah_06057,Telugu,Dravidian,Female,3.9511875,And economy will also be increased.,and economy will also be increased,And economy will also be increased.,and economy will also be increased,0.0,0,0,0,6
svarah_06060,Tamil,Dravidian,Male,2.915,"as far as I know, actually speaking",as far as i know actually speaking,"As far as I know, actually speaking,",as far as i know actually speaking,0.0,0,0,0,7
svarah_06080,Tamil,Dravidian,Female,0.2315625,Two,two,Two,two,0.0,0,0,0,1
svarah_06107,Telugu,Dravidian,Female,4.684625,What are the items in Diary items with the offer of minimum 80 %,what are the items in diary items with the offer of minimum 80,What are the items in dairy items with the offer of minimum 80%?,what are the items in dairy items with the offer of minimum 80,0.07692307692307693,1,0,0,13
svarah_06109,Bodo,Sino-Tibetan,Female,8.456,"Bihu is the most popular folk dance of Assam, performed by young girls and boys",bihu is the most popular folk dance of assam performed by young girls and boys,So Bihu is the most popular folk dance of Assam performed by young girls and boys,so bihu is the most popular folk dance of assam performed by young girls and boys,0.06666666666666667,0,0,1,15
svarah_06120,Maithili,Indo-Aryan,Female,7.8205625,"So, reflect and diagonal lines, diagonal lines actually bring dynamism or energy to our composition",so reflect and diagonal lines diagonal lines actually bring dynamism or energy to our composition,"So, reflect and diagonal lines, diagonal lines actually bring dynamism and energy to our composition.",so reflect and diagonal lines diagonal lines actually bring dynamism and energy to our composition,0.06666666666666667,1,0,0,15
svarah_06134,Kannada,Dravidian,Female,0.187375,Up,up,Up,up,0.0,0,0,0,1
svarah_06136,Bodo,Sino-Tibetan,Female,5.4271875,Drawing is my hobby and I also do it in my leisure time.,drawing is my hobby and i also do it in my leisure time,Drawing is my hobby and I also do it in my leisure time.,drawing is my hobby and i also do it in my leisure time,0.0,0,0,0,13
svarah_06142,Malayalam,Dravidian,Female,11.9391875,to start a helpline number for people to clear their doubts on any water related issues and to create awareness among people in the district on water conservation and rainwater harvesting,to start a helpline number for people to clear their doubts on any water related issues and to create awareness among people in the district on water conservation and rainwater harvesting,To start a helpline number for people to clear their doubts on any water related issues and to create awareness among people in the district on water conservation and rain water harvesting.,to start a helpline number for people to clear their doubts on any water related issues and to create awareness among people in the district on water conservation and rain water harvesting,0.06451612903225806,1,0,1,31
svarah_06151,Bodo,Sino-Tibetan,Female,2.4840625,Sunitpur Dhubri,sunitpur dhubri,Sonitpur Dhubri,sonitpur dhubri,0.5,1,0,0,2
svarah_06166,Sindhi,Indo-Aryan,Female,5.76,"Kunal, Deepa, Hema, Vinod, Meena",kunal deepa hema vinod meena,"Kunal, Deepa, Hema, Vinod, Meena",kunal deepa hema vinod meena,0.0,0,0,0,5
svarah_06182,Bodo,Sino-Tibetan,Male,7.856625,"Yes, there is a Parivartan Wellness Retreat Rehabilitation Center for Substance Abuse and Behavioral Addiction",yes there is a parivartan wellness retreat rehabilitation center for substance abuse and behavioral addiction,"Yes, there is a Paribartan Wellness Retreat Rehabilitation Center for substance abuse and behavioral addiction.",yes there is a paribartan wellness retreat rehabilitation center for substance abuse and behavioral addiction,0.06666666666666667,1,0,0,15
svarah_06196,Bengali,Indo-Aryan,Male,0.375875,Cat,cat,Cat,cat,0.0,0,0,0,1
svarah_06245,Kannada,Dravidian,Female,1.03525,Visual,visual,Visual,visual,0.0,0,0,0,1
svarah_06246,Bodo,Sino-Tibetan,Male,3.2398125,"lockdown period, last three years, so to say",lockdown period last three years so to say,Lockdown period last three years so to say,lockdown period last three years so to say,0.0,0,0,0,8
svarah_06249,Marathi,Indo-Aryan,Male,3.4859375,Can you deliver the order tommrow instead of today ?,can you deliver the order tommrow instead of today,Can you deliver the order tomorrow instead of today?,can you deliver the order tomorrow instead of today,0.1111111111111111,1,0,0,9
svarah_06251,Tamil,Dravidian,Female,2.7641875,9th October 2023,9th october 2023,9th October 2023,9th october 2023,0.0,0,0,0,3
svarah_06265,Urdu,Indo-Aryan,Male,3.7336875,The translation experience was pretty nice,the translation experience was pretty nice,The translation experience was pretty nice.,the translation experience was pretty nice,0.0,0,0,0,6
svarah_06269,Telugu,Dravidian,Male,5.8951875,Carnatic music itself developed around musical works or compositions of phenomenal composers,carnatic music itself developed around musical works or compositions of phenomenal composers,Carnatic music itself developed around musical works or compositions of phenomenal composers.,carnatic music itself developed around musical works or compositions of phenomenal composers,0.0,0,0,0,12
svarah_06287,Bodo,Sino-Tibetan,Female,13.069375,"Secondly, we have Sattriya Nritya. It is a classical dance form of Assam, representing Sattriya culture",secondly we have sattriya nritya it is a classical dance form of assam representing sattriya culture,"Secondly, we have Sattriya Nritya. It is a classical dance form of Assam representing Sattriya culture.",secondly we have sattriya nritya it is a classical dance form of assam representing sattriya culture,0.0,0,0,0,16
svarah_06302,Kannada,Dravidian,Male,6.366375,good district for agriculture and natural resources.,good district for agriculture and natural resources,Good district for agriculture and natural resources.,good district for agriculture and natural resources,0.0,0,0,0,7
svarah_06313,Bodo,Sino-Tibetan,Male,2.799875,and there are ferry services,and there are ferry services,and there are ferry services,and there are ferry services,0.0,0,0,0,5
svarah_06328,Bodo,Sino-Tibetan,Male,6.73775,The price mentioned for Tata Tea Agni Dust Tea is not correct as compared to market price.,the price mentioned for tata tea agni dust tea is not correct as compared to market price,The price mentioned for Tata Tea Agni Dust Tea is not correct as compared to market price.,the price mentioned for tata tea agni dust tea is not correct as compared to market price,0.0,0,0,0,17
svarah_06343,Kannada,Dravidian,Male,12.347375,Can you fetch the list of all University Managed-Private institutes which are approved by AICTE in the academic year 2019 - 2020,can you fetch the list of all university managed private institutes which are approved by aicte in the academic year 2019 2020,Can you fetch the list of all university managed private institutes which are approved by AICTE in the academic year 2019-2020?,can you fetch the list of all university managed private institutes which are approved by aicte in the academic year 2019 2020,0.0,0,0,0,22
svarah_06347,Kashmiri,Indo-Aryan,Female,6.124125,"Since this school belonged to the church from North India, a lot of impetus was given to language learning.",since this school belonged to the church from north india a lot of impetus was given to language learning,"Since this school belonged to the church from North India, a lot of impetus was given to language learning.",since this school belonged to the church from north india a lot of impetus was given to language learning,0.0,0,0,0,19
svarah_06353,Kannada,Dravidian,Male,5.9944375,attempted to stop the violence only to be assaulted by the butt of a rifle to the mouth.,attempted to stop the violence only to be assaulted by the butt of a rifle to the mouth,attempted to stop the violence only to be assaulted by the butt of a rifle to the mouth.,attempted to stop the violence only to be assaulted by the butt of a rifle to the mouth,0.0,0,0,0,18
svarah_06359,Tamil,Dravidian,Female,2.7996875,26th April 1972,26th april 1972,26th April 1972,26th april 1972,0.0,0,0,0,3
svarah_06386,Nepali,Indo-Aryan,Female,12.8906875,"Dashain is the longest and most auspicious festival in the Nepali annual calendar. In several parts of Kalingpong, Dashain is the only time of the year when people receive a set of new clothing.",dashain is the longest and most auspicious festival in the nepali annual calendar in several parts of kalingpong dashain is the only time of the year when people receive a set of new clothing,"Dussehra is the longest and most auspicious festival in the Nepali annual calendar. In several parts of Kalimpong, Dussehra is the only time of the year when people receive a set of new clothing.",dussehra is the longest and most auspicious festival in the nepali annual calendar in several parts of kalimpong dussehra is the only time of the year when people receive a set of new clothing,0.08823529411764706,3,0,0,34
svarah_06402,Bodo,Sino-Tibetan,Female,5.8855625,and 10 packets Clorox Disinfecting Wipes to my shopping list,and 10 packets clorox disinfecting wipes to my shopping list,and ten packets Clorox disinfecting wipes to my shopping list.,and ten packets clorox disinfecting wipes to my shopping list,0.1,1,0,0,10
svarah_06406,Bodo,Sino-Tibetan,Female,5.8495,"these all are collected and tied around the pillar, tied around the tied in the pillars of the houses.",these all are collected and tied around the pillar tied around the tied in the pillars of the houses,"These all are collected and tied around the pillar, tied in the pillars of the houses.",these all are collected and tied around the pillar tied in the pillars of the houses,0.15789473684210525,0,3,0,19
svarah_06426,Bodo,Sino-Tibetan,Female,0.571125,Time,time,Time,time,0.0,0,0,0,1
svarah_06481,Malayalam,Dravidian,Male,3.78,"If so, how did you communicate and adapt?",if so how did you communicate and adapt,"If so, how did you communicate and adapt?",if so how did you communicate and adapt,0.0,0,0,0,8
svarah_06484,Malayalam,Dravidian,Female,0.706375,Seven,seven,Seven,seven,0.0,0,0,0,1
svarah_06493,Hindi,Indo-Aryan,Female,7.64,"Apart from this, we can celebrate it through dance and music, you know,",apart from this we can celebrate it through dance and music you know,"Apart from this, we can celebrate it through dance and music. Um, you know.",apart from this we can celebrate it through dance and music um you know,0.07692307692307693,0,0,1,13
svarah_06515,Bodo,Sino-Tibetan,Male,3.2804375,Common meanings of the term are limited to when,common meanings of the term are limited to when,Common meanings of the term are limited to when,common meanings of the term are limited to when,0.0,0,0,0,9
svarah_06517,Maithili,Indo-Aryan,Female,3.2,"a person should, a citizen should understand that",a person should a citizen should understand that,"A person should, a citizen should understand that",a person should a citizen should understand that,0.0,0,0,0,8
svarah_06538,Malayalam,Dravidian,Male,0.4490625,Next,next,Next,next,0.0,0,0,0,1
svarah_06585,Hindi,Indo-Aryan,Female,3.1096875,what's an easy recipe to cook for food,what's an easy recipe to cook for food,What's an easy recipe to cook for food?,what's an easy recipe to cook for food,0.0,0,0,0,8
svarah_06587,Hindi,Indo-Aryan,Male,6.685625,wherein the host Stephen Colbert details the entire news,wherein the host stephen colbert details the entire news,wherein the host Stephen Colbert details the entire news,wherein the host stephen colbert details the entire news,0.0,0,0,0,9
svarah_06589,Dogri,Indo-Aryan,Female,0.5193125,Zero,zero,Zero,zero,0.0,0,0,0,1
svarah_06614,Assamese,Indo-Aryan,Male,1.93175,recent conroe news,recent conroe news,Recent Condolence,recent condolence,0.6666666666666666,1,1,0,3
