utt_id,primary_language,family,gender,duration_s,reference_text,reference_normalized,hypothesis_text,hypothesis_normalized,wer,n_sub,n_del,n_ins,ref_len_words
svarah_05649,Bodo,Sino-Tibetan,Male,1.85825,for the purpose of volunteering,for the purpose of volunteering,for the purpose of volunteering.,for the purpose of volunteering,0.0,0,0,0,5
svarah_05650,Nepali,Indo-Aryan,Female,4.8,"Friendly speaking, I never been to long biking trip,",friendly speaking i never been to long biking trip,"Friendly speaking, I never been to long biking trip.",friendly speaking i never been to long biking trip,0.0,0,0,0,9
svarah_05655,Konkani,Indo-Aryan,Female,10.151875,Check if I received 700 rupees from 93486051058@upi,check if i received 700 rupees from 93486051058 upi,check if I received 700 rupees from 934 860 51058 at the rate of UBI,check if i received 700 rupees from 934 860 51058 at the rate of ubi,0.8888888888888888,2,0,6,9
svarah_05658,Kannada,Dravidian,Female,3.46675,in terms of their menstruation hygiene,in terms of their menstruation hygiene,in terms of the administration hygiene.,in terms of the administration hygiene,0.3333333333333333,2,0,0,6
svarah_05661,Kannada,Dravidian,Female,4.045375,4324 2017,4324 2017,"4, 3, 24, 20, 17.",4 3 24 20 17,2.5,2,0,3,2
svarah_05662,Odia,Indo-Aryan,Female,6.1943125,"And what does one do there? What did one do there? Well, it depends on the places.",and what does one do there what did one do there well it depends on the places,and what does one do? They are what it one do? They are well it depends on the places.,and what does one do they are what it one do they are well it depends on the places,0.29411764705882354,3,0,2,17
svarah_05663,Urdu,Indo-Aryan,Male,7.520125,making Ahmedabad an important junction in the traffic and trade between northern and southern India,making ahmedabad an important junction in the traffic and trade between northern and southern india,making Amatabha then important junction in the traffic and trade between northern and southern India.,making amatabha then important junction in the traffic and trade between northern and southern india,0.13333333333333333,2,0,0,15
svarah_05664,Gujarati,Indo-Aryan,Female,1.25525,in which we can see,in which we can see,in which we can see.,in which we can see,0.0,0,0,0,5
svarah_05669,Tamil,Dravidian,Female,0.97425,West Bengal,west bengal,West Bengal.,west bengal,0.0,0,0,0,2
svarah_05670,Urdu,Indo-Aryan,Male,5.9005,their legal policies and legal agencies working around the world,their legal policies and legal agencies working around the world,their legal policies and legal agencies working around the world.,their legal policies and legal agencies working around the world,0.0,0,0,0,10
svarah_05672,Sindhi,Indo-Aryan,Female,2.7,sing while I'm working.,sing while i'm working,seeing while I'm walking.,seeing while i'm walking,0.5,2,0,0,4
svarah_05674,Tamil,Dravidian,Female,5.1395,"Tamil Nadu, Kerala, Andhra, Telangana, Karnataka.",tamil nadu kerala andhra telangana karnataka,"Tamil Nadu, Kerala, Andra, Telangana, Karnataka.",tamil nadu kerala andra telangana karnataka,0.16666666666666666,1,0,0,6
svarah_05676,Assamese,Indo-Aryan,Male,0.453625,Bed,bed,Mende.,mende,1.0,1,0,0,1
svarah_05677,Assamese,Indo-Aryan,Male,0.921625,Eight,eight,8,8,1.0,1,0,0,1
svarah_05678,Telugu,Dravidian,Male,12.091375,"Diwali, Sankranti and Yugaadi are the main festivals celebrated in our district. They are rooted in deep traditions and in many instances in astronomical coincidences.",diwali sankranti and yugaadi are the main festivals celebrated in our district they are rooted in deep traditions and in many instances in astronomical coincidences,"Divali, Sankranti and Nugati are the main festival celebrated in our district. They are rooted in deep traditions and in many instances in astronomical coincidences.",divali sankranti and nugati are the main festival celebrated in our district they are rooted in deep traditions and in many instances in astronomical coincidences,0.12,3,0,0,25
svarah_05685,Odia,Indo-Aryan,Female,2.1145,turn the speakers down to five percent,turn the speakers down to five percent,turn this because down to 5%.,turn this because down to 5,0.5714285714285714,3,1,0,7
svarah_05687,Hindi,Indo-Aryan,Male,8.2701875,Can you delete Mortein Cockroach Killer Spray from my cart and replace it with 2000 GM Tata Coffee Grand Filter Coffee,can you delete mortein cockroach killer spray from my cart and replace it with 2000 gm tata coffee grand filter coffee,"Can you delete more teen cockroach killers prey from my cart and replace it with 2000 GM, Tata Coffee, Grand Filter Coffee?",can you delete more teen cockroach killers prey from my cart and replace it with 2000 gm tata coffee grand filter coffee,0.19047619047619047,3,0,1,21
svarah_05691,Kannada,Dravidian,Female,4.971375,Transfer Rs 6000 from my Oxigen app wallet to Tahir,transfer rs 6000 from my oxigen app wallet to tahir,transfer rupees 6000 from my oxygen app valid to Tahir.,transfer rupees 6000 from my oxygen app valid to tahir,0.3,3,0,0,10
svarah_05693,Nepali,Indo-Aryan,Male,2.24,with our writings.,with our writings,with or writing,with or writing,0.6666666666666666,2,0,0,3
svarah_05695,Marathi,Indo-Aryan,Female,10.5673125,"Then I usually follow cricket, badminton, and sometimes football due to my family.",then i usually follow cricket badminton and sometimes football due to my family,And I usually follow cricket badminton and sometimes football due to my family.,and i usually follow cricket badminton and sometimes football due to my family,0.07692307692307693,1,0,0,13
svarah_05698,Bengali,Indo-Aryan,Female,7.92,"While there are many handiworks or craft works, handmade craft works that are available at lower",while there are many handiworks or craft works handmade craft works that are available at lower,"There are many hand-divers or craft works, hand-made craft works that are available at lower",there are many hand divers or craft works hand made craft works that are available at lower,0.3125,2,1,2,16
svarah_05702,Nepali,Indo-Aryan,Male,14.04225,"Clive House, Rashmancha, Fort William of Kolkata, Madan Mohan Temple of Kuchbihar,",clive house rashmancha fort william of kolkata madan mohan temple of kuchbihar,"Clip house, Rasmunzer, Fort William of Kolkata, Mother and Mohan Temple of Gujarat.",clip house rasmunzer fort william of kolkata mother and mohan temple of gujarat,0.4166666666666667,4,0,1,12
svarah_05706,Malayalam,Dravidian,Female,10.48,"The way that he presents the main, the protagonist as dyslexic, you know, person, people with",the way that he presents the main the protagonist as dyslexic you know person people with,"the way that he presents the main protagonist as dyslexic, you know, person, people with",the way that he presents the main protagonist as dyslexic you know person people with,0.0625,0,1,0,16
svarah_05708,Odia,Indo-Aryan,Female,4.4999375,The council of ministers frame policies for the state,the council of ministers frame policies for the state,the councilor ministers frame policies for the state and,the councilor ministers frame policies for the state and,0.3333333333333333,1,1,1,9
svarah_05709,Maithili,Indo-Aryan,Male,5.5025625,These are few of the places which draw lot of tourists,these are few of the places which draw lot of tourists,These are few of the places which draw lot of tourists.,these are few of the places which draw lot of tourists,0.0,0,0,0,11
svarah_05710,Nepali,Indo-Aryan,Female,12.320625,"Likewise, in poor families, the animal sacrifice is eagerly anticipated. Since it might be the only animal protein the family would eat all the year.",likewise in poor families the animal sacrifice is eagerly anticipated since it might be the only animal protein the family would eat all the year,"Likewise, in poor families, the animal sacrifice is equally anticipated. Since it might be the only animal protein, the family would eat all the year.",likewise in poor families the animal sacrifice is equally anticipated since it might be the only animal protein the family would eat all the year,0.04,1,0,0,25
svarah_05711,Bodo,Sino-Tibetan,Male,1.4681875,open papa pear saga,open papa pear saga,Open Papa Pier's Aga.,open papa pier's aga,0.5,2,0,0,4
svarah_05713,Nepali,Indo-Aryan,Female,1.36675,technology uh,technology uh,technology.,technology,0.5,0,1,0,2
svarah_05716,Tamil,Dravidian,Female,0.67175,Agree,agree,a dream.,a dream,2.0,1,0,1,1
svarah_05717,Odia,Indo-Aryan,Male,9.07525,It has a bigger impact than even learning say Hindi because with Hindi maybe you could communicate with half of the country sure,it has a bigger impact than even learning say hindi because with hindi maybe you could communicate with half of the country sure,it has bigger impact than even learning say Hindi because within the maybe you could communicate with half of the country sure.,it has bigger impact than even learning say hindi because within the maybe you could communicate with half of the country sure,0.13043478260869565,2,1,0,23
svarah_05718,Urdu,Indo-Aryan,Male,3.1818125,Under the fostering care of the Sultans of Gujarat,under the fostering care of the sultans of gujarat,"under the first string, care of the solitons of Gujarat.",under the first string care of the solitons of gujarat,0.3333333333333333,2,0,1,9
svarah_05719,Punjabi,Indo-Aryan,Female,2.42,by making transactions on Limeroad,by making transactions on limeroad,by making transactions online.,by making transactions online,0.4,1,1,0,5
svarah_05720,Nepali,Indo-Aryan,Male,18.0236875,"they also show their interest to listen and sing our traditional folk songs they also try to play traditional instruments like Madal, Binayo, Morchunga, like this.",they also show their interest to listen and sing our traditional folk songs they also try to play traditional instruments like madal binayo morchunga like this,"And they also show their interest to listen and sing our traditional folk songs. And they also try to play traditional instruments like model, binaeo, morchunga, like this.",and they also show their interest to listen and sing our traditional folk songs and they also try to play traditional instruments like model binaeo morchunga like this,0.15384615384615385,2,0,2,26
svarah_05721,Nepali,Indo-Aryan,Female,21.6255625,"Friend that a spring type of fried chapati, roti which we call Cell Roti and pakora made from fapar. I don't know what it is called in English but we call it fapar and we make it powder from that fapar and make some pakora also and we eat on that day",friend that a spring type of fried chapati roti which we call cell roti and pakora made from fapar i don't know what it is called in english but we call it fapar and we make it powder from that fapar and make some pakora also and we eat on that day,fried that spring type of fried chakwati roti which we call saloti and pakura made from fappar I don't know what it is called in English but we call it fappar and we make it powder from that fappar and make some pakura also and we eat on that day,fried that spring type of fried chakwati roti which we call saloti and pakura made from fappar i don't know what it is called in english but we call it fappar and we make it powder from that fappar and make some pakura also and we eat on that day,0.19230769230769232,8,2,0,52
svarah_05728,Bengali,Indo-Aryan,Male,9.4859375,"And during the 20th century when the British left, then some authentic cultural values and ethics have been established in my state.",and during the 20th century when the british left then some authentic cultural values and ethics have been established in my state,and during the 20th century when the British left then some authentic cultural values and ethics were being established in my state.,and during the 20th century when the british left then some authentic cultural values and ethics were being established in my state,0.09090909090909091,2,0,0,22
svarah_05729,Konkani,Indo-Aryan,Female,6.263625,What are some of the most common mistakes that singers make and how can they be avoided?,what are some of the most common mistakes that singers make and how can they be avoided,What are some of the most common mistakes that singers make and how can they be avoided?,what are some of the most common mistakes that singers make and how can they be avoided,0.0,0,0,0,17
svarah_05734,Dogri,Indo-Aryan,Female,2.159125,when will my chinese food arrive,when will my chinese food arrive,When will my Chinese food arrive?,when will my chinese food arrive,0.0,0,0,0,6
svarah_05735,Hindi,Indo-Aryan,Female,0.543375,Vishal,vishal,Peshal.,peshal,1.0,1,0,0,1
svarah_05736,Hindi,Indo-Aryan,Female,3.2225,did i email tom on the subject of gun control,did i email tom on the subject of gun control,Did I email Tom on the subject of gun control?,did i email tom on the subject of gun control,0.0,0,0,0,10
svarah_05741,Assamese,Indo-Aryan,Male,3.3504375,I can say they are one of the biggest inspiration for me as well,i can say they are one of the biggest inspiration for me as well,I can say they are one of the biggest inspiration for me as well.,i can say they are one of the biggest inspiration for me as well,0.0,0,0,0,14
svarah_05743,Odia,Indo-Aryan,Female,9.125875,So that there's always something different that comes with painting while it's nature as it is not artificial and something natural it,so that there's always something different that comes with painting while it's nature as it is not artificial and something natural it,So that there is always something different that comes with painting while it is nature as it is not artificial and something natural.,so that there is always something different that comes with painting while it is nature as it is not artificial and something natural,0.22727272727272727,2,1,2,22
svarah_05744,Odia,Indo-Aryan,Male,0.6923125,Five,five,Bye.,bye,1.0,1,0,0,1
svarah_05748,Nepali,Indo-Aryan,Male,3.4185,I save the structure.,i save the structure,I saved this structure.,i saved this structure,0.5,2,0,0,4
svarah_05751,Bengali,Indo-Aryan,Male,8.121625,Can you list all the vaccination centres where Booster Dose of COVOVAX is available for age groups 18+ years,can you list all the vaccination centres where booster dose of covovax is available for age groups 18 years,Can you list all the vaccination centers where booster dose of coho wax is available for age groups 18 plus years?,can you list all the vaccination centers where booster dose of coho wax is available for age groups 18 plus years,0.21052631578947367,2,0,2,19
svarah_05754,Nepali,Indo-Aryan,Female,3.29375,Stop processing the payment for snapdeal.,stop processing the payment for snapdeal,Stop processing the payment force nap deal.,stop processing the payment force nap deal,0.5,2,0,1,6
svarah_05755,Nepali,Indo-Aryan,Female,6.8335,daily basis activities or and different type of entertaining uh contents,daily basis activities or and different type of entertaining uh contents,or daily basis activities or different type of entertaining contents.,or daily basis activities or different type of entertaining contents,0.2727272727272727,0,2,1,11
svarah_05757,Odia,Indo-Aryan,Male,0.5263125,Forward,forward,forward.,forward,0.0,0,0,0,1
svarah_05760,Malayalam,Dravidian,Male,4.42025,How has technology impacted the entertainment scene in your state,how has technology impacted the entertainment scene in your state,How has technology impacted the entertainment scene in your state?,how has technology impacted the entertainment scene in your state,0.0,0,0,0,10
svarah_05761,Kannada,Dravidian,Female,0.7525,Down,down,Don't.,don't,1.0,1,0,0,1
svarah_05763,Telugu,Dravidian,Female,7.905375,A Circuit Bench of the Guwahati High Court has been functioning at Shillong since 1974.,a circuit bench of the guwahati high court has been functioning at shillong since 1974,A circuit bench of the Gaohati High Court has been functioning at Shillong since 1974.,a circuit bench of the gaohati high court has been functioning at shillong since 1974,0.06666666666666667,1,0,0,15
svarah_05770,Maithili,Indo-Aryan,Male,14.030125,"The staple food of my state is roti vegetables, rice pulse vegetables and some of the specific cuisines are liti chokha and chura dahi chini.",the staple food of my state is roti vegetables rice pulse vegetables and some of the specific cuisines are liti chokha and chura dahi chini,"The staple foot of my state is roti vegetables, rice, pulse vegetables and some of the specific regions are litigioca and churada H&E",the staple foot of my state is roti vegetables rice pulse vegetables and some of the specific regions are litigioca and churada h e,0.28,6,1,0,25
svarah_05775,Kashmiri,Indo-Aryan,Female,7.5021875,"Similarly, Aryan and Sosni embroidery on Pashmina shawls, fairings, kurtas, et cetera, catch the attention of all the people",similarly aryan and sosni embroidery on pashmina shawls fairings kurtas et cetera catch the attention of all the people,"Similarly, Aryan Sousni Amrad Rantashmina Shals, Ferrin, Skurta, etc. Catch the tension of all the people.",similarly aryan sousni amrad rantashmina shals ferrin skurta etc catch the tension of all the people,0.5789473684210527,8,3,0,19
svarah_05779,Telugu,Dravidian,Male,3.9880625,Report unauthorised Axis Bank Lime account activity.,report unauthorised axis bank lime account activity,report an authorized access bank to live account activity.,report an authorized access bank to live account activity,0.7142857142857143,3,0,2,7
svarah_05780,Bengali,Indo-Aryan,Male,0.4004375,Two,two,To,to,1.0,1,0,0,1
svarah_05791,Punjabi,Indo-Aryan,Female,6.9740625,What is the current gold investment returns with Mahindra & Mahindra Financial Services,what is the current gold investment returns with mahindra mahindra financial services,What is the current cold investment to returns with Mahindra and Mahindra financial services?,what is the current cold investment to returns with mahindra and mahindra financial services,0.25,1,0,2,12
svarah_05792,Bodo,Sino-Tibetan,Female,18.4671875,"It is characterized by brisk dance steps with rapid hand movement. Dancers here are accompanied by musical instruments like dhul, pepa, gogona, etc.",it is characterized by brisk dance steps with rapid hand movement dancers here are accompanied by musical instruments like dhul pepa gogona etc,"It is characterized by breast tan steps with rapid hand movement. Dancers here are accompanied by musical instruments like dual paper, Gogona, etc.",it is characterized by breast tan steps with rapid hand movement dancers here are accompanied by musical instruments like dual paper gogona etc,0.17391304347826086,4,0,0,23
svarah_05793,Punjabi,Indo-Aryan,Female,0.7030625,Forward,forward,forward.,forward,0.0,0,0,0,1
svarah_05794,Nepali,Indo-Aryan,Female,0.394125,dog,dog,dog.,dog,0.0,0,0,0,1
svarah_05795,Nepali,Indo-Aryan,Female,3.540125,"Due to climate change, heavy rainfall or",due to climate change heavy rainfall or,"Due to climate change, the heavy rainfall or",due to climate change the heavy rainfall or,0.14285714285714285,0,0,1,7
svarah_05800,Kashmiri,Indo-Aryan,Female,5.998625,"it is the basic duty of the government to ensure employment, nutrition and good health of the citizens.",it is the basic duty of the government to ensure employment nutrition and good health of the citizens,"It is a basic duty of the garment to ensure employment, nutrition and good health of the citizens.",it is a basic duty of the garment to ensure employment nutrition and good health of the citizens,0.1111111111111111,2,0,0,18
svarah_05806,Marathi,Indo-Aryan,Female,1.4,very balanced.,very balanced,very balanced.,very balanced,0.0,0,0,0,2
svarah_05807,Nepali,Indo-Aryan,Male,11.5786875,"And I just go on writing. And after finishing it, I revise it and make the necessary changes",and i just go on writing and after finishing it i revise it and make the necessary changes,and I just go on writing and after finishing it I revise it and make the necessary changes.,and i just go on writing and after finishing it i revise it and make the necessary changes,0.0,0,0,0,18
svarah_05808,Hindi,Indo-Aryan,Female,10.2038125,"a solo trip to the mountains, that's Himachal Pradesh where I was part of a group of 38 people",a solo trip to the mountains that's himachal pradesh where i was part of a group of 38 people,"a solo trip to the mountains that's Himalaya Pradesh, where in the Avespaar of a group of 38 people",a solo trip to the mountains that's himalaya pradesh where in the avespaar of a group of 38 people,0.21052631578947367,4,0,0,19
svarah_05811,Hindi,Indo-Aryan,Female,2.0,"it's all about survival, honestly and",it's all about survival honestly and,It's all about survival honestly and,it's all about survival honestly and,0.0,0,0,0,6
svarah_05822,Konkani,Indo-Aryan,Male,2.26,Which are located in the hinterland,which are located in the hinterland,which are located in the hinterland.,which are located in the hinterland,0.0,0,0,0,6
svarah_05826,Urdu,Indo-Aryan,Female,3.6141875,"When it comes in contact with the other culture, of course,",when it comes in contact with the other culture of course,when it comes in contact with the other culture of course.,when it comes in contact with the other culture of course,0.0,0,0,0,11
svarah_05836,Odia,Indo-Aryan,Female,2.813,I want to return product Tata Tea Agni Dust Tea,i want to return product tata tea agni dust tea,I want to return product at the Agnidas.,i want to return product at the agnidas,0.5,3,2,0,10
svarah_05837,Sindhi,Indo-Aryan,Male,0.285875,Go,go,Go.,go,0.0,0,0,0,1
svarah_05843,Odia,Indo-Aryan,Female,2.8,I don't travel with large group of people.,i don't travel with large group of people,I don't travel with large scope for people.,i don't travel with large scope for people,0.25,2,0,0,8
svarah_05844,Telugu,Dravidian,Female,3.05925,Report unauthorized MobiKwik account activity.,report unauthorized mobikwik account activity,report unauthorized mobiques account activity.,report unauthorized mobiques account activity,0.2,1,0,0,5
svarah_05847,Bengali,Indo-Aryan,Male,1.82225,Donate Rs. 90000,donate rs 90000,"Donate Rupees 90,000.",donate rupees 90 000,1.0,2,0,1,3
svarah_05849,Maithili,Indo-Aryan,Female,11.1284375,"and at certain level they are working in a good way and at certain level yes, they are working, they have to work a lot actually on this also",and at certain level they are working in a good way and at certain level yes they are working they have to work a lot actually on this also,and at certain levels they are working in a good way and at certain levels yes they are working they have to work a lot actually on this also.,and at certain levels they are working in a good way and at certain levels yes they are working they have to work a lot actually on this also,0.06896551724137931,2,0,0,29
svarah_05853,Urdu,Indo-Aryan,Female,3.862625,Did I receive the money back after the unsuccessful transaction?,did i receive the money back after the unsuccessful transaction,Did I receive the money back after the unsuccessful transaction?,did i receive the money back after the unsuccessful transaction,0.0,0,0,0,10
svarah_05856,Nepali,Indo-Aryan,Female,1.7365625,tell me mary's cell number,tell me mary's cell number,"Tell me, Mary's cell number.",tell me mary's cell number,0.0,0,0,0,5
svarah_05857,Telugu,Dravidian,Female,2.089375,"Railways,",railways,Railways,railways,0.0,0,0,0,1
svarah_05858,Kannada,Dravidian,Female,3.2596875,with people from,with people from,communicate with people from,communicate with people from,0.3333333333333333,0,0,1,3
svarah_05860,Tamil,Dravidian,Female,8.0985625,Can you check TataCliq transactions to see if a refund of Rs. 3000 has been processed in the last month,can you check tatacliq transactions to see if a refund of rs 3000 has been processed in the last month,Can you check data click transactions to see if a refund of rupees 3000 has been processed in the last month?,can you check data click transactions to see if a refund of rupees 3000 has been processed in the last month,0.15,2,0,1,20
svarah_05861,Dogri,Indo-Aryan,Male,1.7199375,VR games.,vr games,of the games.,of the games,1.0,1,0,1,2
svarah_05863,Kannada,Dravidian,Female,5.92,They are best known for their exquisitely carved soapstone temples at Beluru and Dhalaibeedu.,they are best known for their exquisitely carved soapstone temples at beluru and dhalaibeedu,They are best known for their explicitly curved absorption templates at Belurone Halebe Du.,they are best known for their explicitly curved absorption templates at belurone halebe du,0.5,7,0,0,14
svarah_05865,Malayalam,Dravidian,Female,6.9035625,Najib's dream was to work in the Persian Gulf states and earn enough money to send back home,najib's dream was to work in the persian gulf states and earn enough money to send back home,Najib's dream was to work in the Persian Gulf States and earn in if money to send back home.,najib's dream was to work in the persian gulf states and earn in if money to send back home,0.1111111111111111,1,0,1,18
svarah_05867,Tamil,Dravidian,Female,2.568375,Carnatic music is my most favourite style of music,carnatic music is my most favourite style of music,Cardinal Big Music is my most favorite style of music.,cardinal big music is my most favorite style of music,0.3333333333333333,2,0,1,9
svarah_05869,Urdu,Indo-Aryan,Female,2.1205,"Click ""Next"" when you are ready to continue.",click next when you are ready to continue,"Next, when you're ready to continue.",next when you're ready to continue,0.375,1,2,0,8
svarah_05871,Nepali,Indo-Aryan,Male,9.2913125,"And this is my favorite title also, which means Jeewan Kadegaful means life either a throne or a flower.",and this is my favorite title also which means jeewan kadegaful means life either a throne or a flower,"And this is my favorite title also, which means the June cardigan full means life either a throne or a flower.",and this is my favorite title also which means the june cardigan full means life either a throne or a flower,0.21052631578947367,2,0,2,19
svarah_05873,Dogri,Indo-Aryan,Male,7.9660625,far distance from us. Their study is done by the use of telescopes and other such advanced equipment,far distance from us their study is done by the use of telescopes and other such advanced equipment,far distance from us. Their study is done by the use of telescope and other such advanced equipments.,far distance from us their study is done by the use of telescope and other such advanced equipments,0.1111111111111111,2,0,0,18
svarah_05876,Dogri,Indo-Aryan,Female,0.6074375,wallet,wallet,wallet.,wallet,0.0,0,0,0,1
svarah_05877,Sindhi,Indo-Aryan,Female,16.649875,"Because the lyrics of the song went that way. Our choreography was good but we were all girls. And on the other side there was a girl and a boy, pair of a girl and a boy who were participating and they chose the same song. So they also",because the lyrics of the song went that way our choreography was good but we were all girls and on the other side there was a girl and a boy pair of a girl and a boy who were participating and they chose the same song so they also,"because the lyrics of the song, Vain that we are choreographer, we were all girls and on the other side there was a girl and a boy, a pair of a girl and a boy were participating and they just just the same song. So they also",because the lyrics of the song vain that we are choreographer we were all girls and on the other side there was a girl and a boy a pair of a girl and a boy were participating and they just just the same song so they also,0.22448979591836735,5,4,2,49
svarah_05878,Malayalam,Dravidian,Male,6.1171875,just hardly hit the ball. You just hit the ball to the extent.,just hardly hit the ball you just hit the ball to the extent,just hardly hit the ball. You just hit the ball to the extent.,just hardly hit the ball you just hit the ball to the extent,0.0,0,0,0,13
svarah_05884,Bodo,Sino-Tibetan,Male,2.9998125,Assam state is rich in natural beauty,assam state is rich in natural beauty,Assum state is rich in natural beauty.,assum state is rich in natural beauty,0.14285714285714285,1,0,0,7
svarah_05888,Maithili,Indo-Aryan,Female,9.620375,Please refer Ola money to my first 5 contacts in Whatsapp and give me details of the reward money.,please refer ola money to my first 5 contacts in whatsapp and give me details of the reward money,Please refer Ola Mani to my first five contacts in WhatsApp and give me details of the reward money.,please refer ola mani to my first five contacts in whatsapp and give me details of the reward money,0.10526315789473684,2,0,0,19
svarah_05892,Kannada,Dravidian,Male,1.8390625,what is the time in clock,what is the time in clock,What is the time in clock?,what is the time in clock,0.0,0,0,0,6
svarah_05894,Bodo,Sino-Tibetan,Female,6.8405625,like the Tour de France and its sister events which make up cycling's Grand Tours.,like the tour de france and its sister events which make up cycling's grand tours,like the tour de France and its sister events which make up cyclings grand tours.,like the tour de france and its sister events which make up cyclings grand tours,0.06666666666666667,1,0,0,15
svarah_05896,Bodo,Sino-Tibetan,Male,8.743625,The movement for separate Bodoland state is to ensure the protection of the Bodo culture and to have the political rights.,the movement for separate bodoland state is to ensure the protection of the bodo culture and to have the political rights,the movement for self-read button studies to ensure the protection of the border cursor and to have the political rights.,the movement for self read button studies to ensure the protection of the border cursor and to have the political rights,0.2857142857142857,6,0,0,21
svarah_05897,Punjabi,Indo-Aryan,Female,0.5268125,On,on,on.,on,0.0,0,0,0,1
svarah_05902,Kashmiri,Indo-Aryan,Female,5.6909375,The Government is also providing financial assistance to the students belonging to below poverty line families,the government is also providing financial assistance to the students belonging to below poverty line families,The government is also providing financial assistance to the students belonging to the low poverty line families.,the government is also providing financial assistance to the students belonging to the low poverty line families,0.125,1,0,1,16
svarah_05905,Odia,Indo-Aryan,Female,10.2731875,so it's difficult to differentiate what is an usual word and what is unusual words and phrases in a foreign language.,so it's difficult to differentiate what is an usual word and what is unusual words and phrases in a foreign language,So it is difficult to differentiate what is an usual word and what is unusual words and phrases in a foreign language.,so it is difficult to differentiate what is an usual word and what is unusual words and phrases in a foreign language,0.09523809523809523,1,0,1,21
svarah_05907,Malayalam,Dravidian,Male,19.0296875,"so that they gather, I mean, the people gather together and they discuss and they select some of the people and the people itself, they make a list out of these people and",so that they gather i mean the people gather together and they discuss and they select some of the people and the people itself they make a list out of these people and,"So that they gathered, I mean, the people gathered together and they discussed and they select some of the people and the people itself, they make a list out of these people.",so that they gathered i mean the people gathered together and they discussed and they select some of the people and the people itself they make a list out of these people,0.12121212121212122,3,1,0,33
svarah_05909,Tamil,Dravidian,Female,0.2128125,Up,up,Bye.,bye,1.0,1,0,0,1
svarah_05910,Tamil,Dravidian,Female,9.4138125,One of the popular adventure games is go-karting and also laser tag which people can check out in Bangalore in a place,one of the popular adventure games is go karting and also laser tag which people can check out in bangalore in a place,One of the popular adventure games is Go Karting and also Laser Tag which people can check out in Bangalore in a place,one of the popular adventure games is go karting and also laser tag which people can check out in bangalore in a place,0.0,0,0,0,23
svarah_05911,Gujarati,Indo-Aryan,Male,0.4615625,Three,three,free.,free,1.0,1,0,0,1
svarah_05914,Bodo,Sino-Tibetan,Female,12.41725,I continued doing that art form . So By that time I didn't know what the art form was called. Lately I realized that it's called mandala.,i continued doing that art form so by that time i didn't know what the art form was called lately i realized that it's called mandala,continue doing that art form. So by the time I didn't know what the art form was called. Let me I realized that it's called Mandala.,continue doing that art form so by the time i didn't know what the art form was called let me i realized that it's called mandala,0.19230769230769232,3,1,1,26
svarah_05919,Malayalam,Dravidian,Male,0.684875,10000,10000,"10,000.",10 000,2.0,1,0,1,1
svarah_05920,Sindhi,Indo-Aryan,Male,0.404,Bird,bird,Buh.,buh,1.0,1,0,0,1
svarah_05921,Gujarati,Indo-Aryan,Male,20.241125,I think every major university in Gujarat has an exchange program for students who want to go abroad. And there are many technical universities who send their bright students abroad on scholarships.,i think every major university in gujarat has an exchange program for students who want to go abroad and there are many technical universities who send their bright students abroad on scholarships,I think every major university in Gujarat has an exchange program for students who want to go abroad and there are many technical universities who send their bright students abroad on scholarships.,i think every major university in gujarat has an exchange program for students who want to go abroad and there are many technical universities who send their bright students abroad on scholarships,0.0,0,0,0,32
svarah_05922,Gujarati,Indo-Aryan,Female,2.16025,the tradition continues,the tradition continues,the tradition continues.,the tradition continues,0.0,0,0,0,3
svarah_05923,Punjabi,Indo-Aryan,Male,6.996125,What are the main social welfare and development programs and initiatives in your district district,what are the main social welfare and development programs and initiatives in your district district,What are the main social welfare and development programs and initiative in your district district?,what are the main social welfare and development programs and initiative in your district district,0.06666666666666667,1,0,0,15
svarah_05924,Konkani,Indo-Aryan,Male,0.401625,Play,play,Play.,play,0.0,0,0,0,1
svarah_05926,Kannada,Dravidian,Female,3.565625,and i want to give a extra boost of flavor to whatever i cook,and i want to give a extra boost of flavor to whatever i cook,and I want to give her extra boost of flavor to whatever I cook.,and i want to give her extra boost of flavor to whatever i cook,0.07142857142857142,1,0,0,14
svarah_05928,Odia,Indo-Aryan,Male,8.3605625,"Despite a defeat of Ladakh by the Mughals, who had already annexed Kashmir and Baltistan, Ladakh retained its independence.",despite a defeat of ladakh by the mughals who had already annexed kashmir and baltistan ladakh retained its independence,"Despite a defeat of Ladakh by the Mughals, who had already annexed Kashmir on a Baltistan, Ladakh returned its independence.",despite a defeat of ladakh by the mughals who had already annexed kashmir on a baltistan ladakh returned its independence,0.15789473684210525,2,0,1,19
svarah_05930,Sindhi,Indo-Aryan,Male,0.3615,Dog,dog,dog.,dog,0.0,0,0,0,1
svarah_05936,Bodo,Sino-Tibetan,Male,2.37525,The land has uneven topography,the land has uneven topography,The land has an event of a graphe.,the land has an event of a graphe,1.0,2,0,3,5
svarah_05941,Nepali,Indo-Aryan,Male,7.04,"Like that, before the publish, we have to check the writing again and again if doubtfulness",like that before the publish we have to check the writing again and again if doubtfulness,that before the population we have to check the writing again and again if doubtfulness,that before the population we have to check the writing again and again if doubtfulness,0.125,1,1,0,16
svarah_05943,Bodo,Sino-Tibetan,Male,1.000125,and Nagaland,and nagaland,and Nagalan.,and nagalan,0.5,1,0,0,2
